experiment,backbone,variant,n_train,seed,fold,domain,kind,stage,component,mediator,head,lr,alpha,criterion,score,lower_is_better,selected,rank,n_candidates,tie_size,edge,at_grid_edge,margin,n_val_scored,n_val_kind,n_val_users,note
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,3.1622776601683795,val_mse,1.142868415127466,True,0,12,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,10.0,val_mse,1.0423117429722442,True,0,11,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,31.622776601683793,val_mse,0.93686415524848,True,0,10,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,100.0,val_mse,0.8659162124820583,True,0,9,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,316.22776601683796,val_mse,0.8250534281471296,True,0,8,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,1000.0,val_mse,0.8013506765481074,True,0,7,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,3162.2776601683795,val_mse,0.7879859316585661,True,0,6,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,10000.0,val_mse,0.7810105583379133,True,0,5,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,31622.776601683792,val_mse,0.7784989276018592,True,0,2,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,100000.0,val_mse,0.7782734872583404,True,1,1,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,316227.7660168379,val_mse,0.7785821500239726,True,0,3,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_ridge,shuffled,,,1000000.0,val_mse,0.7787717295591577,True,0,4,17,1,,0,0.00022544034351879016,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,diagnostic,stage1,stage1_ridge,shuffled,,,,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.0001,0.0,val_mse,0.9195861863435034,True,0,7,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.0003,0.0,val_mse,0.8773471882556172,True,0,6,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.001,0.0,val_mse,0.7627130764889996,True,0,5,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.003,0.0,val_mse,0.6888799292555717,True,1,1,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.01,0.0,val_mse,0.7003915894474366,True,0,3,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.03,0.0,val_mse,0.7136441247821945,True,0,4,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.1,0.0,val_mse,1.2956683771281101,True,0,8,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,0.3,0.0,val_mse,0.6967998400352636,True,0,2,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,1.0,0.0,val_mse,1.396311819783378,True,0,9,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,3.0,0.0,val_mse,7049886.609240658,True,0,11,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_mlp,emotion_mlp,,10.0,0.0,val_mse,321.38525748233974,True,0,10,11,1,,0,0.007919910779691897,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,diagnostic,stage1,stage1_mlp,emotion_mlp,,0.003,0.0,n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.0001,0.0,val_joint_loss,0.8651975327741294,True,0,5,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.0003,0.0,val_joint_loss,0.7731032850043511,True,0,2,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.001,0.0,val_joint_loss,0.788764381802221,True,0,3,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.003,0.0,val_joint_loss,0.7377149488384616,True,1,1,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.01,0.0,val_joint_loss,0.8649799155383984,True,0,4,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.03,0.0,val_joint_loss,1.0410651778255797,True,0,6,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.1,0.0,val_joint_loss,6.691190952605044,True,0,7,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,0.3,0.0,val_joint_loss,103.51538612964693,True,0,8,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,1.0,0.0,val_joint_loss,26914.525183006786,True,0,9,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,3.0,0.0,val_joint_loss,81762112.49775895,True,0,10,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,stage1,stage1_joint,emotion_joint,,10.0,0.0,val_joint_loss,13851692959.317272,True,0,11,11,1,,0,0.035388336165889545,235.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.0001,0.0,val_mse,0.7309294506092515,True,0,5,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.0003,0.0,val_mse,0.7329041377935844,True,0,6,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.001,0.0,val_mse,0.6090703993264376,True,0,2,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.003,0.0,val_mse,0.6645003509529411,True,0,3,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.01,0.0,val_mse,1.2492393271896762,True,0,7,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.03,0.0,val_mse,0.7053371716052178,True,0,4,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.1,0.0,val_mse,0.5777433937276688,True,1,1,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,0.3,0.0,val_mse,30.74606378649316,True,0,8,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,1.0,0.0,val_mse,3659.280395744186,True,0,10,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,3.0,0.0,val_mse,68.63415772804058,True,0,9,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_mlp,,mlp,10.0,0.0,val_mse,3837.452295422737,True,0,11,11,1,,0,0.031327005598768776,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,0.01,val_mse,0.7163709611742652,True,0,16,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,0.03162277660168379,val_mse,0.7159337354654306,True,0,15,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,0.1,val_mse,0.714634317690856,True,0,14,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,0.31622776601683794,val_mse,0.7106749844649931,True,0,13,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,1.0,val_mse,0.6990279838439755,True,0,12,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,3.1622776601683795,val_mse,0.6699621190945718,True,0,11,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,10.0,val_mse,0.6173267223548723,True,0,9,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,31.622776601683793,val_mse,0.5571977922957282,True,0,7,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,100.0,val_mse,0.514886386941314,True,0,5,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,316.22776601683796,val_mse,0.49395643911232673,True,0,3,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,1000.0,val_mse,0.4864985580585971,True,1,1,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,3162.2776601683795,val_mse,0.48999827893127157,True,0,2,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,10000.0,val_mse,0.5063505396046472,True,0,4,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,31622.776601683792,val_mse,0.5378235814338778,True,0,6,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,100000.0,val_mse,0.5820483704057068,True,0,8,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,316227.7660168379,val_mse,0.641589489891161,True,0,10,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,population_head,giaa_ridge,,ridge,,1000000.0,val_mse,0.7301945484719918,True,0,17,17,1,,0,0.003499720872674472,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,0.01,val_mse,0.716373785756425,True,0,16,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,0.03162277660168379,val_mse,0.7159571114080385,True,0,15,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,0.1,val_mse,0.7146515368998969,True,0,14,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,0.31622776601683794,val_mse,0.7106394647101866,True,0,13,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,1.0,val_mse,0.6990007121605276,True,0,12,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,3.1622776601683795,val_mse,0.6700091904222203,True,0,11,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,10.0,val_mse,0.6173536102274814,True,0,9,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,31.622776601683793,val_mse,0.5571924177486093,True,0,7,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,100.0,val_mse,0.5148847968988941,True,0,5,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,316.22776601683796,val_mse,0.4939555859947003,True,0,3,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,1000.0,val_mse,0.486498267394615,True,1,1,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,3162.2776601683795,val_mse,0.48999854153015615,True,0,2,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,10000.0,val_mse,0.5063506021716311,True,0,4,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,31622.776601683792,val_mse,0.5378236235913564,True,0,6,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,100000.0,val_mse,0.5820484600752116,True,0,8,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,316227.7660168379,val_mse,0.6415895757803693,True,0,10,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,identity,,,1000000.0,val_mse,0.7301946447074297,True,0,17,17,1,,0,0.0035002741355411593,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,0.01,val_mse,0.8451271339968395,True,1,1,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,0.03162277660168379,val_mse,0.8451271410744046,True,0,2,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,0.1,val_mse,0.845127163852792,True,0,3,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,0.31622776601683794,val_mse,0.8451272398525378,True,0,4,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,1.0,val_mse,0.8451275197577026,True,0,5,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,3.1622776601683795,val_mse,0.8451287972109386,True,0,6,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,10.0,val_mse,0.8451366545619186,True,0,7,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,31.622776601683793,val_mse,0.8451965740651168,True,0,8,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,100.0,val_mse,0.8456573801235215,True,0,9,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,316.22776601683796,val_mse,0.84840858026437,True,0,10,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,1000.0,val_mse,0.8580801579739732,True,0,11,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,3162.2776601683795,val_mse,0.8774294839039034,True,0,12,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,10000.0,val_mse,0.9046869602779457,True,0,13,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,31622.776601683792,val_mse,0.9281422422969208,True,0,14,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,100000.0,val_mse,0.9400783886739859,True,0,15,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,316227.7660168379,val_mse,0.9445920963016233,True,0,16,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,random,,,1000000.0,val_mse,0.9461080009073685,True,0,17,17,1,alpha:min,1,7.0775650895527065e-09,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,0.01,val_mse,0.8094203527906813,True,0,8,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,0.03162277660168379,val_mse,0.8094192093453378,True,0,7,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,0.1,val_mse,0.8094157447993949,True,0,6,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,0.31622776601683794,val_mse,0.8094046880276704,True,0,5,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,1.0,val_mse,0.8093703128339899,True,0,4,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,3.1622776601683795,val_mse,0.8092672568058481,True,0,3,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,10.0,val_mse,0.8089945399645649,True,0,2,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,31.622776601683793,val_mse,0.8085910986871245,True,1,1,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,100.0,val_mse,0.8102677746770754,True,0,9,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,316.22776601683796,val_mse,0.8241589344969974,True,0,10,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,1000.0,val_mse,0.8596520750773495,True,0,11,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,3162.2776601683795,val_mse,0.9013885526655504,True,0,12,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,10000.0,val_mse,0.928619470159158,True,0,13,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,31622.776601683792,val_mse,0.9405154966109462,True,0,14,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,100000.0,val_mse,0.9447650873988277,True,0,15,17,1,,0,0.00040344127744040836,235.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,art,selection,anchor,pop_anchor,shuffled,,,316227.7660168379,val_mse,0.9461663372346212,True,0,16,17,1,,0,0.00040344127744040836,235.0,images,,
